id,bspl,detailname,resultname,resultname_old
2335,BS,법정적립금-해외시장개척준비금,이익잉여금,이익잉여금
2336,BS,법정적립금-해외투자손실준비금,이익잉여금,이익잉여금
2337,BS,법정적립금-자기주식처분손실준비금,이익잉여금,이익잉여금
2338,BS,법정적립금-기업발전적립금,이익잉여금,이익잉여금
2339,BS,법정적립금-기타법정적립금,이익잉여금,이익잉여금
2340,BS,임의적립금-사업확장적립금,이익잉여금,이익잉여금
2341,BS,임의적립금-시설적립금,이익잉여금,이익잉여금
2342,BS,임의적립금-연구및인력개발준비금,이익잉여금,이익잉여금
2343,BS,임의적립금-기타,이익잉여금,이익잉여금
2344,BS,차기이월이익잉여금-전기이월이익잉여금,이익잉여금,이익잉여금
2345,BS,차기이월이익잉여금-당기순이익,이익잉여금,이익잉여금
2346,BS,차기이월이익잉여금-비지배지분초과손실,이익잉여금,이익잉여금
2347,BS,차기이월이익잉여금-전기오류수정이익,이익잉여금,이익잉여금
2348,BS,차기이월이익잉여금-전기오류수정손실,이익잉여금,이익잉여금
2349,BS,차기이월이익잉여금-회계변경누적효과,이익잉여금,이익잉여금
2350,BS,차기이월이익잉여금-지분법이익잉여금변동,이익잉여금,이익잉여금
2351,BS,차기이월이익잉여금-부의지분법이익잉여금변동,이익잉여금,이익잉여금
2352,BS,이익잉여금-기타,이익잉여금,이익잉여금
2353,BS,매도가능증권평가이익,기타포괄손익누계액,기타포괄손익누계액
2354,BS,매도가능증권평가손실,기타포괄손익누계액,기타포괄손익누계액
2355,BS,기타포괄공정가치자산평가이익,기타포괄손익누계액,기타포괄손익누계액
2356,BS,기타포괄공정가치자산평가손실,기타포괄손익누계액,기타포괄손익누계액
2357,BS,이자율스왑평가손익,기타포괄손익누계액,기타포괄손익누계액
2358,BS,지분법자본변동,기타포괄손익누계액,기타포괄손익누계액
2359,BS,부의지분법자본변동,기타포괄손익누계액,기타포괄손익누계액
2360,BS,재평가차익,기타포괄손익누계액,기타포괄손익누계액
2361,BS,해외사업환산이익,기타포괄손익누계액,기타포괄손익누계액
2362,BS,해외사업환산손실,기타포괄손익누계액,기타포괄손익누계액
2363,BS,파생상품평가이익,기타포괄손익누계액,기타포괄손익누계액
2364,BS,파생상품평가손실,기타포괄손익누계액,기타포괄손익누계액
2365,BS,관계기업기타포괄이익,기타포괄손익누계액,기타포괄손익누계액
2366,BS,관계기업기타포괄손실,기타포괄손익누계액,기타포괄손익누계액
2367,BS,보험수리적이익,기타포괄손익누계액,기타포괄손익누계액
2368,BS,보험수리적손실,기타포괄손익누계액,기타포괄손익누계액
2369,BS,기타포괄이익누계액-기타,기타포괄손익누계액,기타포괄손익누계액
2370,BS,기타포괄손실누계액-기타,기타포괄손익누계액,기타포괄손익누계액
2371,BS,자기주식처분손실,자본조정,자본조정
2372,BS,종속회사지분매매차이,자본조정,자본조정
2373,BS,종속회사지분변동차이,자본조정,자본조정
2374,BS,기타의자본조정,자본조정,자본조정
2375,BS,지분법자본조정,자본조정,자본조정
2376,BS,주식할인발행차금,자본조정,자본조정
2377,BS,주식청약미수금,자본조정,자본조정
2378,BS,자기주식-보통주,자본조정,자본조정
2379,BS,자기주식-우선주,자본조정,자본조정
2380,BS,미교부주식배당금,자본조정,자본조정
2381,BS,주식매수선택권,자본조정,자본조정
2382,BS,감자차손,자본조정,자본조정
2383,BS,자기주식처분손,자본조정,자본조정
2384,IS,제품매출,매출,제품매출
2385,IS,상품매출,매출,상품매출
2386,IS,기타매출,매출,기타매출
2387,IS,용역매출,매출,용역매출
2388,IS,공사매출,매출,공사매출
2389,IS,임가공매출,매출,임가공매출
2390,IS,제품매출원가,매출원가,제품매출원가
2391,IS,상품매출원가,매출원가,상품매출원가
2392,IS,기타매출원가,매출원가,기타매출원가
2393,IS,용역매출원가,매출원가,용역매출원가
2394,IS,공사매출원가,매출원가,공사매출원가
2395,IS,임가공매출원가,매출원가,임가공매출원가
2396,IS,급여,급여,급여
2397,IS,퇴직급여,퇴직급여,퇴직급여
2398,IS,복리후생비,복리후생비,복리후생비
2399,IS,여비교통비,판관비,여비교통비
2400,IS,교육훈련비,판관비,교육훈련비
2401,IS,통신비,판관비,통신비
2402,IS,수도광열비,판관비,수도광열비
2403,IS,세금과공과,판관비,세금과공과
2404,IS,소모품비,판관비,소모품비
2405,IS,지급임차료,지급임차료,지급임차료
2406,IS,감가상각비,감가상각비,감가상각비
2407,IS,수선비,판관비,수선비
2408,IS,보험료,판관비,보험료
2409,IS,접대비,판관비,접대비
2410,IS,광고선전비,판관비,광고선전비
2411,IS,운반비,판관비,운반비
2412,IS,차량유지비,판관비,차량유지비
2413,IS,도서비,판관비,도서비
2414,IS,행사비,판관비,행사비
2415,IS,회의비,판관비,회의비
2416,IS,지급수수료,판관비,지급수수료
2417,IS,대손상각비,대손상각비,대손상각비
2418,IS,무형자산상각비,무형자산상각비,무형자산상각비
2419,IS,임가공비,판관비,임가공비
2420,IS,견본비,판관비,견본비
2421,IS,판매수수료,판관비,판매수수료
2422,IS,판매촉진비,판관비,판매촉진비
2423,IS,시험검사비,판관비,시험검사비
2424,IS,포장비,판관비,포장비
2425,IS,용역비,판관비,용역비
2426,IS,충당부채전입액,충당부채전입액,충당부채전입액
2427,IS,경상개발비,경상개발비,경상개발비
2428,IS,수출제비용,판관비,수출제비용
2429,IS,기타영업외손익,기타영업외손익,기타영업외손익
2430,IS,당기손익공정가치측정금융자산평가이익,기타영업외손익,당기손익공정가치측정금융자산평가이익
2431,IS,투자부동산처분이익,기타영업외손익,투자부동산처분이익
2432,IS,하자보수충당금환입,충당부채전입액,하자보수충당금환입
2433,IS,파생상품거래손실,기타영업외손익,파생상품거래손실
2434,IS,종속관계기업투자주식손상차손,투자주식손상차손,종속관계기업투자주식손상차손
2435,IS,기타영업외금융손익,기타영업외금융손익,기타영업외금융손익
2436,IS,지분법이익,지분법손익,지분법이익
2437,IS,법인세비용,법인세비용,법인세비용
2438,BS,현금및현금성자산,현금및현금성자산,현금및현금성자산
2439,BS,단기금융상품,단기금융상품,단기금융상품
2440,BS,매출채권,매출채권,매출채권
2441,BS,대손충당금-매출채권,대손충당금-매출채권,대손충당금-매출채권
2442,BS,미수금,미수금,미수금
2443,BS,미수수익,미수수익,미수수익
2444,BS,선급금,선급금,선급금
2445,BS,선급비용,선급비용,선급비용
2446,BS,당기손익공정가치측정금융자산,당기손익공정가치측정금융자산,당기손익공정가치측정금융자산
2447,BS,재고자산,재고자산,재고자산
2448,BS,기타유동금융자산,기타유동금융자산,기타유동금융자산
2449,BS,기타유동자산,기타유동자산,기타유동자산
2450,BS,당기법인세자산,당기법인세자산,당기법인세자산
2451,BS,매각예정자산,매각예정자산,매각예정자산
2452,BS,장기금융상품,장기금융상품,장기금융상품
2453,BS,파생상품금융자산,파생상품금융자산,파생상품금융자산
2454,BS,종속기업투자주식,종속기업투자주식,종속기업투자주식
2455,BS,유형자산,유형자산,유형자산
2456,BS,투자부동산,투자부동산,투자부동산
2457,BS,무형자산,무형자산,무형자산
2458,BS,매입채무,매입채무,매입채무
2459,BS,단기차입금,단기차입금,단기차입금
2460,BS,미지급금,미지급금,미지급금
2461,BS,당기법인세부채,당기법인세부채,당기법인세부채
2462,BS,선수금,선수금,선수금
2463,BS,예수금,예수금,예수금
2464,BS,미지급비용,미지급비용,미지급비용
2465,BS,유동성충당부채,유동성충당부채,유동성충당부채
2466,BS,유동성장기부채,유동성장기부채,유동성장기부채
2468,BS,선수수익,선수수익,선수수익
2469,BS,파생상품부채-유동-통화선도,파생상품부채,파생상품부채-유동-통화선도
2470,BS,보증금,보증금,보증금
2471,BS,장기차입금,장기차입금,장기차입금
2472,BS,순확정급여부채,순확정급여부채,순확정급여부채
2473,BS,비유동성충당부채,비유동성충당부채,비유동성충당부채
2474,BS,기타비유동부채,기타비유동부채,기타비유동부채
2475,BS,기타비유동금융부채,기타비유동금융부채,기타비유동금융부채
2476,BS,보통주자본금,보통주자본금,보통주자본금
2477,BS,자본잉여금,자본잉여금,자본잉여금
2478,BS,이익잉여금,이익잉여금,이익잉여금
2479,BS,기타포괄손익누계액,기타포괄손익누계액,기타포괄손익누계액
2480,BS,자본조정,자본조정,자본조정
