"id","bspl","detailname","resultname"
3215,PL,리츠자산관리보수,매출액
3216,PL,충당부채환입,영업외손익
3217,PL,손실충당금전입,영업외손익
3218,PL,명예퇴직금,기타판관비
3219,PL,전산운용비,기타판관비
3220,PL,조사연구비,기타판관비
3221,PL,등기소송비및공고비,기타판관비
3222,PL,인쇄비,기타판관비
3223,PL,충당부채전입,영업외손익
3224,PL,기타손실충당금전입,영업외손익
3225,PL,상각채권추심이익,영업외손익
3226,PL,기타이자비용,금융손익
3227,PL,법인세비용차감후보험수리적이익,기타포괄손익
3228,BS,종속기업관계기업및공동기업,투자주식
3229,BS,순확정급여부채의재측정요소관련법인세효과,기타자본
3230,BS,기타포괄손익공정가치측정금융자산평가손익관련법인세효과,기타자본
3231,BS,공동기업에대한투자자산,투자주식
3232,PL,매출및지분법손익,영업외손익
3233,BS,관계기업의기타포괄손익에대한지분해당액,기타자본
3235,PL,종속기업투자주식손상차손환입,영업외손익
3236,BS,매출채권및기타상각후원가측정금융자산,금융자산
3237,PL,상표권수익,영업외손익
3238,PL,수선비와소모품비,기타판관비
3239,BS,기타포괄손익공정가치금융자산평가손실,기타자본
3240,BS,유동성관계기업투자,투자주식
3241,cf,영업활동으로인한현금흐름소계,영업활동현금흐름
3242,BS,당기손익공정가치측정파생상품자산,금융자산
3243,BS,당기손익공정가치측정파생상품부채,금융부채
3244,PL,당기손익공정가치측정금융자산평가및처분이익,위치파악2
3245,PL,당기손익공정가치측정금융부채평가및처분이익,위치파악2
3246,PL,당기손익공정가치측정파생상품평가및거래이익,위치파악2
3247,PL,배당금및분배금수익,금융손익
3248,PL,당기손익공정가치측정금융자산평가및처분손실,위치파악2
3249,PL,당기손익공정가치측정금융부채평가및처분손실,위치파악2
3250,PL,당기손익공정가치측정파생상품평가및거래손실,위치파악2
3251,PL,법인세손익,법인세비용
3252,BS,나기타포괄손익관련법인세효과,기타자본
3253,PL,관계기업및공동기업투자의손익에대한지분,영업외손익
3254,PL,지분법투자주식손상차손,영업외손익
3255,BS,유동성장기차입금및유동성사채,금융부채
3256,BS,출자전환부채,금융부채
3257,BS,보증예수금,기타부채
3258,PL,지분법적용투자자산평가이익,위치파악2
3259,BS,공동기업의기타포괄손익에대한지분,기타자본
3260,BS,장기예금,현금성자산
3261,BS,유동종업원급여충당부채,충당부채
3262,PL,기본주당계속영업이익,제거
3263,PL,보통주당순이익,제거
3264,PL,우선주당순이익,제거
3265,PL,당기손익인식유가증권평가및처분이익,영업외손익
3266,PL,매도가능유가증권평가및처분이익,위치파악2
3267,PL,외환거래및환산이익,영업외손익
3268,PL,당기손익인식유가증권평가및처분손실,위치파악2
3269,PL,매도가능유가증권평가및처분손실,위치파악2
3270,PL,대출채권및수취채권평가및처분손실,위치파악2
3271,PL,외환거래및환산손실,영업외손익
3272,BS,관계종속기업기타포괄손익지분,기타자본
3273,BS,관계기업등투자자산,투자주식
3274,PL,우선주기본및희석주당손실,제거
3275,PL,관계기업및공동기업투자이익,영업외손익
3276,BS,관계기업및공동기업의기타포괄손익에대한지분,기타자본
3277,BS,관계기업및공동기업기타자본조정변동,기타자본
3278,PL,기본및희석보통주당손익,제거
3279,PL,기본및희석우선주당손익,제거
3280,BS,공동지배기업투자,투자주식
3281,PL,관계기업투자지분에대한순이익,영업외손익
3282,PL,연결당기순이익,당기순이익
3283,PL,연결총포괄손익,총포괄손익
3284,PL,기본보통주당순이익,제거
3285,PL,희석보통주당순이익,제거
3286,PL,기본우선주당순이익,제거
3287,PL,희석우선주당순이익,제거
3289,BS,종속기업공동기업및관계기업투자자산,투자주식
3290,BS,공사및분양선수금,기타부채
3291,BS,법인세차감후기타포괄이익,기타자본
3292,BS,퇴직급여제도의재측정요소,기타포괄손익
3293,BS,충당자산,기타자산
3294,PL,종속기업관계기업및공동기업투자주식관련이익,영업외손익
3295,cf,재무활동으로부터창출된현금흐름,재무활동현금흐름
3296,BS,기타유동성금융부채,금융부채
3297,cf,영업활동순현금흐름유입,영업활동현금흐름
3298,cf,투자활동순현금흐름유입,투자활동현금흐름
3299,cf,재무활동순현금흐름유입,재무활동현금흐름
3300,BS,비유동대여금및기타채권,금융자산
3301,BS,매각예정자산집단,기타자산
3302,BS,매각예정처분자산집단관련부채,기타부채
3303,PL,지배기업의소유주귀속당기총포괄이익,총포괄손익
3304,PL,계속영업총포괄이익,총포괄손익
3305,PL,중단영업총포괄이익,총포괄손익
3306,PL,비지배지분귀속당기총포괄이익,총포괄손익
3307,PL,계속영업희석당기순이익,제거
3308,PL,금융상품관련기타수익,금융손익
3309,PL,파생상품관련수익,금융손익
3310,PL,금융상품관련기타비용,금융손익
3311,PL,파생상품관련비용,금융손익
3312,PL,외환거래비용,영업외손익
3313,BS,기타포괄손익공정가치측정채무증권관련손익,기타자본
3314,BS,기타포괄손익공정가치측정지분증권관련손익,기타자본
3315,BS,기타포괄손익공정가치측정채무상품처분손익,기타자본
3316,PL,중단영업기본및희석주당손익,제거
3317,PL,보험영업수익,매출액
3318,PL,기타보험영업이익,매출액
3319,PL,투자영업수익,매출액
3320,PL,기타투자영업이익,매출액
3321,PL,보험영업비용,매출원가
3322,PL,계약자배당금,금융손익
3323,PL,기타보험영업비용,매출원가
3324,PL,투자영업비용,매출원가
3325,PL,기타투자영업비용,매출원가
3326,PL,관계종속기업투자주식손상차손환입,영업외손익
3327,PL,관계종속기업투자주식처분이익,영업외손익
3328,PL,영업외잡이익,영업외손익
3329,PL,관계종속기업투자주식손상차손,영업외손익
3330,PL,관계종속기업투자주식처분손실,영업외손익
3331,PL,유형자산재평가손실,위치파악2
3332,PL,영업외잡손실,영업외손익
3333,PL,관계종속기업투자주식평가손익,영업외손익
3334,PL,금융자산손상차손환입,영업외손익
3335,BS,불법행위미수금대손충당금,금융자산
3336,BS,파생부채,금융부채
3337,BS,비유동보증금,위치파악3
3338,PL,계속영업당기이익,제거
3339,PL,중단영업당기이익,중단영업손익
3340,PL,정상영업손익,영업손익
3341,PL,기본및희석주당계속영업손익,제거
3342,PL,재료비,매출원가
3343,PL,법인세비수익,법인세비용
3344,PL,기본및희석보통주당손실,제거
3345,PL,기본및희석우선주당손실,제거
3346,PL,유효이자율법계산이자수익,금융손익
3347,PL,해외사업장환산손익,영업외손익
3348,PL,희석주기본주당순이익,제거
3349,PL,계속영업희석주기본주당순이익,제거
3350,PL,중단영업희석주기본주당순이익,제거
3351,BS,채권할인차입금,금융부채
3352,PL,희석기본주당순이익,제거
3353,BS,당기세후기타포괄손익:,기타자본
3354,BS,지분법이익잉여금변동,이익잉여금
3355,PL,가기초제품재고액,매출원가
3356,PL,나당기제품제조원가,매출원가
3357,PL,다타계정에서대체액,매출원가
3358,PL,라타계정으로대체액,매출원가
3359,PL,마기말제품재고액,매출원가
3360,PL,가기초상품재고액,매출원가
3361,PL,나당기상품매입액,매출원가
3362,PL,다타계정으로대체액,매출원가
3363,PL,라기말상품재고액,매출원가
3364,PL,회생채권상환손실,금융손익
3365,BS,비유동성금융자산,금융자산
3366,PL,환급금및배당금비용,금융손익
3367,BS,감가상각누계액,차감형
3368,BS,감가상각충당금,차감형
3369,BS,상각누계액,차감형
3370,BS,제품보증부채,충당부채
3371,PL,감가상각비,기타판관비
3372,PL,무형자산상각비,기타판관비
3373,PL,감모손실,영업외손익
3374,PL,감자차손,기타자본
3375,PL,감자차익,기타자본
3376,PL,거래손실,영업외손익
3377,PL,거래손익,영업외손익
3378,PL,거래이익,영업외손익
3380,BS,계약평가자산,기타자산
3381,BS,계약평가상품,기타자산
3382,BS,계약원가,기타자산
3383,BS,계약평가부채,기타부채
3384,PL,공사부담금수익,매출액
3385,BS,광물,유형자산
3386,BS,정부보조금,차감형
3387,BS,국고보조금,차감형
3388,BS,상환할증금,금융부채
3389,BS,금융보증부채,금융부채
3390,BS,금융보증충당부채,금융부채
3391,BS,금융보증계약부채,금융부채
3392,BS,금융보증채무,금융부채
3393,BS,금융보증충당채무,금융부채
3394,BS,금융보증계약채무,금융부채
3395,BS,지급보증부채,금융부채
3396,BS,전환사채,금융부채
3397,BS,전환부채,금융부채
3398,BS,전환권사채,금융부채
3399,BS,전환권부채,금융부채
3400,BS,신주인수권사채,금융부채
3401,BS,신주인수권부채,금융부채
3402,BS,우선주사채,금융부채
3403,BS,우선주부채,금융부채
3404,BS,파생상품자산,금융자산
3405,BS,파생금융자산,금융자산
3406,BS,파생금융상품,금융자산
3407,BS,파생상품,금융자산
3408,BS,파생상품부채,금융부채
3409,BS,파생금융부채,금융부채
3410,BS,통화선도부채,금융부채
3411,BS,선도부채,금융부채
3412,BS,통화부채,금융부채
3413,BS,옵션부채,금융부채
3414,BS,통화선도자산,금융자산
3415,BS,통화선도상품,금융자산
3416,BS,선도자산,금융자산
3417,BS,선도상품,금융자산
3418,BS,통화자산,금융자산
3419,BS,통화상품,금융자산
3420,BS,기타포괄공정가치부채,금융부채
3421,BS,기타포괄손익공정가치부채,금융부채
3422,BS,기타포괄공정가치측정부채,금융부채
3423,BS,기타포괄손익공정가치측정부채,금융부채
3424,BS,기타포괄공정가치금융부채,금융부채
3425,BS,기타포괄손익공정가치금융부채,금융부채
3426,BS,기타포괄공정가치측정금융부채,금융부채
3427,BS,기타포괄손익공정가치측정금융부채,금융부채
3428,BS,기타포괄공정가치채무,금융부채
3429,BS,기타포괄손익공정가치채무,금융부채
3430,BS,기타포괄공정가치측정채무,금융부채
3431,BS,기타포괄손익공정가치측정채무,금융부채
3432,BS,기타포괄공정가치금융채무,금융부채
3433,BS,기타포괄손익공정가치금융채무,금융부채
3434,BS,기타포괄공정가치측정금융채무,금융부채
3435,BS,기타포괄손익공정가치측정금융채무,금융부채
3436,BS,기타포괄공정가치자산,금융자산
3437,BS,기타포괄손익공정가치자산,금융자산
3438,BS,기타포괄공정가치측정자산,금융자산
3439,BS,기타포괄손익공정가치측정자산,금융자산
3440,BS,기타포괄공정가치금융자산,금융자산
3441,BS,기타포괄손익공정가치금융자산,금융자산
3442,BS,기타포괄공정가치측정금융자산,금융자산
3443,BS,기타포괄손익공정가치측정금융자산,금융자산
3444,BS,기타포괄공정가치상품,금융자산
3445,BS,기타포괄손익공정가치상품,금융자산
3446,BS,기타포괄공정가치측정상품,금융자산
3447,BS,기타포괄손익공정가치측정상품,금융자산
3448,BS,기타포괄공정가치금융상품,금융자산
3449,BS,기타포괄손익공정가치금융상품,금융자산
3450,BS,기타포괄공정가치측정금융상품,금융자산
3451,BS,기타포괄손익공정가치측정금융상품,금융자산
3452,BS,당기공정가치부채,금융부채
3453,BS,당기손익공정가치부채,금융부채
3454,BS,당기공정가치측정부채,금융부채
3455,BS,당기손익공정가치측정부채,금융부채
3456,BS,당기공정가치금융부채,금융부채
3457,BS,당기손익공정가치금융부채,금융부채
3458,BS,당기공정가치측정금융부채,금융부채
3459,BS,당기손익공정가치측정금융부채,금융부채
3460,BS,당기공정가치채무,금융부채
3461,BS,당기손익공정가치채무,금융부채
3462,BS,당기공정가치측정채무,금융부채
3463,BS,당기손익공정가치측정채무,금융부채
3464,BS,당기공정가치금융채무,금융부채
3465,BS,당기손익공정가치금융채무,금융부채
3466,BS,당기공정가치측정금융채무,금융부채
3467,BS,당기손익공정가치측정금융채무,금융부채
3468,BS,당기공정가치자산,금융자산
3469,BS,당기손익공정가치자산,금융자산
3470,BS,당기공정가치측정자산,금융자산
3471,BS,당기손익공정가치측정자산,금융자산
3472,BS,당기공정가치금융자산,금융자산
3473,BS,당기손익공정가치금융자산,금융자산
3474,BS,당기공정가치측정금융자산,금융자산
3475,BS,당기손익공정가치측정금융자산,금융자산
3476,BS,당기공정가치상품,금융자산
3477,BS,당기손익공정가치상품,금융자산
3478,BS,당기공정가치측정상품,금융자산
3479,BS,당기손익공정가치측정상품,금융자산
3480,BS,당기공정가치금융상품,금융자산
3481,BS,당기손익공정가치금융상품,금융자산
3482,BS,당기공정가치측정금융상품,금융자산
3483,BS,당기손익공정가치측정금융상품,금융자산
3484,BS,상각후원가자산,금융자산
3485,BS,상각후원가측정자산,금융자산
3486,BS,상각후원가금융자산,금융자산
3487,BS,상각후원가측정금융자산,금융자산
3488,BS,상각후원가상품,금융자산
3489,BS,상각후원가측정상품,금융자산
3490,BS,상각후원가금융상품,금융자산
3491,BS,상각후원가측정금융상품,금융자산
3492,BS,상각후원가채무자산,금융자산
3493,BS,상각후원가측정채무자산,금융자산
3494,BS,상각후원가금융자산,금융자산
3495,BS,상각후원가측정채무금융자산,금융자산
3496,BS,상각후원가채무상품,금융자산
3497,BS,상각후원가측정채무상품,금융자산
3498,BS,상각후원가금융상품,금융자산
3499,BS,상각후원가측정채무금융상품,금융자산
3500,BS,상각후원가부채,금융부채
3501,BS,상각후원가측정부채,금융부채
3502,BS,상각후원가금융부채,금융부채
3503,BS,상각후원가측정금융부채,금융부채
3504,BS,상각후원가부채,금융부채
3505,BS,상각후원가측정부채,금융부채
3506,BS,상각후원가금융부채,금융부채
3507,BS,상각후원가측정금융부채,금융부채
3508,BS,상각후원가채무부채,금융부채
3509,BS,상각후원가측정채무부채,금융부채
3510,BS,상각후원가금융부채,금융부채
3511,BS,상각후원가측정채무금융부채,금융부채
3512,BS,상각후원가채무부채,금융부채
3513,BS,상각후원가측정채무부채,금융부채
3514,BS,상각후원가금융부채,금융부채
3515,BS,상각후원가측정채무금융부채,금융부채
3516,BS,매도가능자산,금융자산
3517,BS,매도가능금융자산,금융자산
3518,BS,매도가능상품,금융자산
3519,BS,매도가능금융상품,금융자산
3520,BS,매도가능부채,금융부채
3521,BS,매도가능금융부채,금융부채
3522,BS,단기매매증권,금융자산
3523,BS,운용자산,금융자산
3524,BS,차입부채,금융부채
3525,BS,금융업부채,금융부채
3526,BS,금융채무,금융부채
3527,BS,금융부채,금융부채
3528,BS,금융채무부채,금융부채
3529,BS,금융자산,금융자산
3530,BS,금융상품,금융자산
3531,BS,금융부채,금융부채
3532,BS,금융채무,금융부채
3533,BS,금융업자산,금융자산
3534,BS,금융업상품,금융자산
3535,BS,금융업부채,금융부채
3536,BS,금융업채무,금융부채
3537,PL,기타금융경비,금융손익
3538,PL,기타금융비용,금융손익
3539,PL,기타직접경비,금융손익
3540,PL,기타직접비용,금융손익
3541,PL,배당수익,금융손익
3542,PL,배당금수익,금융손익
3543,PL,배당금,금융손익
3544,PL,외환차손,영업외손익
3545,PL,외환차익,영업외손익
3546,PL,투자수익,금융손익
3547,PL,투자비용,금융손익
3548,PL,배당금수익,금융손익
3549,PL,배당이익,금융손익
3550,BS,자기주식처분이익,기타자본
3551,PL,단기매매증권평가이익,위치파악2
3552,PL,단기매매증권처분이익,금융손익
3553,PL,투자자산처분이익,금융손익
3554,PL,재투자이익,금융손익
3555,PL,자기주식처분손실,금융손익
3556,PL,파생상품평가이익,위치파악2
3557,PL,파생상품평가손실,위치파악2
3558,PL,파생상품평가손익,위치파악2
3559,PL,파생상품관련평가이익,위치파악2
3560,PL,파생상품관련평가손실,위치파악2
3561,PL,파생상품관련평가손익,위치파악2
3562,PL,금융보증비용,금융손익
3563,PL,금융보증수익,금융손익
3564,PL,금융보증순비용,금융손익
3565,PL,금융보증순수익,금융손익
3566,BS,매입부가세,기타부채
3567,BS,특별계정부채,기타부채
3568,BS,기타부채,기타부채
3569,BS,배출부채,기타부채
3570,BS,마일리지부채,기타부채
3571,PL,보상및배상금수익,영업외손익
3572,PL,보상수익,영업외손익
3573,PL,배상금수익,영업외손익
3574,PL,배상금손실,영업외손익
3575,PL,수수료수익,영업외손익
3576,PL,잡손실,영업외손익
3577,PL,잡이익,영업외손익
3578,PL,잡비용,영업외손익
3579,PL,수입배당금,영업외손익
3580,PL,상표권수익,영업외손익
3581,PL,임대수익,매출액
3582,PL,이전수익,매출액
3583,PL,광고수익,매출액
3584,PL,양도수익,매출액
3585,PL,보험수익,매출액
3586,PL,영업외수익,영업외손익
3587,PL,영업외이익,영업외손익
3588,PL,영업외비용,영업외손익
3589,PL,영업외손실,영업외손익
3590,PL,영업외손익,영업외손익
3591,PL,위약금손실,영업외손익
3592,PL,개발이익,영업외손익
3593,PL,상소이익,영업외손익
3594,PL,상각채권추심이익,영업외손익
3595,PL,매매이익,영업외손익
3596,PL,경상이익,영업외손익
3597,PL,매각이익,영업외손익
3598,PL,유형자산처분이익,영업외손익
3599,PL,잡이익,영업외손익
3600,PL,기대손실,영업외손익
3601,PL,잡손실,영업외손익
3602,PL,유형자산폐기손실,영업외손익
3603,PL,유형자산폐기손익,영업외손익
3604,PL,유형자산폐기이익,영업외손익
3605,PL,유형자산폐기비용,영업외손익
3606,PL,기타이익,영업외손익
3607,BS,매출채권,금융자산
3608,BS,매입채무,금융부채
3609,BS,외상매입금,금융부채
3610,BS,외상매입채무,금융부채
3611,BS,기타채권,금융자산
3612,BS,수취채권,금융자산
3613,BS,기타채무,기타부채
3614,BS,기타포괄손익누계,기타자본
3615,BS,기타포괄손익누계액,기타자본
3616,BS,법인세효과,기타자본
3617,BS,재평가손익,기타자본
3618,BS,이연법인세부채,기타부채
3619,BS,이연법세부채,기타부채
3620,BS,이연법인세자산,기타자산
3621,BS,당기법인세자산,기타자산
3622,BS,당기법인세부채,기타부채
3623,BS,지방소득세부채,기타부채
3624,BS,재평가잉여금,이익잉여금
3625,BS,재평가차액,이익잉여금
3626,BS,재평가차익,이익잉여금
3627,PL,기타포괄손익,총포괄손익
3628,PL,기타포괄이익,총포괄손익
3629,PL,기타포괄손실,총포괄손익
3630,PL,신용위험변동,총포괄손익
3631,PL,자본조정변동,총포괄손익
3632,PL,법인세효과,총포괄손익
3633,BS,기타포괄손익,기타자본
3634,BS,기타포괄이익,기타자본
3635,BS,기타포괄손실,기타자본
3636,BS,신용위험변동,기타자본
3637,BS,자본조정변동,기타자본
3638,BS,법인세효과,기타자본
3639,BS,지분법이익잉여금,이익잉여금
3641,PL,당기포괄손익,총포괄손익
3642,PL,당기포괄이익,총포괄손익
3643,PL,당기포괄손실,총포괄손익
3644,PL,당기총포괄손익,총포괄손익
3645,PL,당기총포괄이익,총포괄손익
3646,PL,당기총포괄손실,총포괄손익
3647,PL,희석주당이익,제거
3648,PL,희석주당손실,제거
3649,PL,희석주당손익,제거
3650,PL,주당손익,제거
3651,PL,주당손실,제거
3652,PL,주당이익,제거
3653,PL,주당순손익,제거
3654,PL,주당순손실,제거
3655,PL,주당순이익,제거
3656,PL,투자손익,영업외손익
3657,PL,기타수익,영업외손익
3658,PL,지분법손익,영업외손익
3659,PL,지분법평가손익,영업외손익
3660,PL,지분법투자손익,영업외손익
3661,PL,지분법이익,영업외손익
3662,PL,지분법평가이익,영업외손익
3663,PL,지분법투자이익,영업외손익
3664,PL,지분법손실,영업외손익
3665,PL,지분법평가손실,영업외손익
3666,PL,지분법투자손실,영업외손익
3667,PL,관계기업손익,영업외손익
3668,PL,관계기업평가손익,영업외손익
3669,PL,관계기업투자손익,영업외손익
3670,PL,관계기업이익,영업외손익
3671,PL,관계기업평가이익,영업외손익
3672,PL,관계기업투자이익,영업외손익
3673,PL,관계기업손실,영업외손익
3674,PL,관계기업평가손실,영업외손익
3675,PL,관계기업투자손실,영업외손익
3676,PL,관계회사손익,영업외손익
3677,PL,관계회사평가손익,영업외손익
3678,PL,관계회사투자손익,영업외손익
3679,PL,관계회사이익,영업외손익
3680,PL,관계회사평가이익,영업외손익
3681,PL,관계회사투자이익,영업외손익
3682,PL,관계회사손실,영업외손익
3683,PL,관계회사평가손실,영업외손익
3684,PL,관계회사투자손실,영업외손익
3685,PL,종속기업손익,영업외손익
3686,PL,종속기업평가손익,영업외손익
3687,PL,종속기업투자손익,영업외손익
3688,PL,종속기업이익,영업외손익
3689,PL,종속기업평가이익,영업외손익
3690,PL,종속기업투자이익,영업외손익
3691,PL,종속기업손실,영업외손익
3692,PL,종속기업평가손실,영업외손익
3693,PL,종속기업투자손실,영업외손익
3694,PL,종속회사손익,영업외손익
3695,PL,종속회사평가손익,영업외손익
3696,PL,종속회사투자손익,영업외손익
3697,PL,종속회사이익,영업외손익
3698,PL,종속회사평가이익,영업외손익
3699,PL,종속회사투자이익,영업외손익
3700,PL,종속회사손실,영업외손익
3701,PL,종속회사평가손실,영업외손익
3702,PL,종속회사투자손실,영업외손익
3703,PL,공동기업손익,영업외손익
3704,PL,공동기업평가손익,영업외손익
3705,PL,공동기업투자손익,영업외손익
3706,PL,공동기업이익,영업외손익
3707,PL,공동기업평가이익,영업외손익
3708,PL,공동기업투자이익,영업외손익
3709,PL,공동기업손실,영업외손익
3710,PL,공동기업평가손실,영업외손익
3711,PL,공동기업투자손실,영업외손익
3712,PL,공동회사손익,영업외손익
3713,PL,공동회사평가손익,영업외손익
3714,PL,공동회사투자손익,영업외손익
3715,PL,공동회사이익,영업외손익
3716,PL,공동회사평가이익,영업외손익
3717,PL,공동회사투자이익,영업외손익
3718,PL,공동회사손실,영업외손익
3719,PL,공동회사평가손실,영업외손익
3720,PL,공동회사투자손실,영업외손익
3721,PL,지분법평가,영업외손익
3722,PL,기타비용,영업외손익
3723,PL,합병비용,영업외손익
3724,PL,지분법자본변동,총포괄손익
3725,PL,지분법자본변동,총포괄손익
3726,PL,지분법평가자본변동,총포괄손익
3727,PL,지분법투자자본변동,총포괄손익
3728,PL,관계기업자본변동,총포괄손익
3729,PL,관계기업평가자본변동,총포괄손익
3730,PL,관계기업투자자본변동,총포괄손익
3731,PL,관계회사자본변동,총포괄손익
3732,PL,관계회사평가자본변동,총포괄손익
3733,PL,관계회사투자자본변동,총포괄손익
3734,PL,종속기업자본변동,총포괄손익
3735,PL,종속기업평가자본변동,총포괄손익
3736,PL,종속기업투자자본변동,총포괄손익
3737,PL,종속회사자본변동,총포괄손익
3738,PL,종속회사평가자본변동,총포괄손익
3739,PL,종속회사투자자본변동,총포괄손익
3740,PL,공동기업자본변동,총포괄손익
3741,PL,공동기업평가자본변동,총포괄손익
3742,PL,공동기업투자자본변동,총포괄손익
3743,PL,공동회사평가자본변동,총포괄손익
3744,PL,공동회사투자자본변동,총포괄손익
3745,BS,지분법자본변동,기타자본
3746,BS,지분법자본변동,기타자본
3747,BS,지분법평가자본변동,기타자본
3748,BS,지분법투자자본변동,기타자본
3749,BS,관계기업자본변동,기타자본
3750,BS,관계기업평가자본변동,기타자본
3751,BS,관계기업투자자본변동,기타자본
3752,BS,관계회사자본변동,기타자본
3753,BS,관계회사평가자본변동,기타자본
3754,BS,관계회사투자자본변동,기타자본
3755,BS,종속기업자본변동,기타자본
3756,BS,종속기업평가자본변동,기타자본
3757,BS,종속기업투자자본변동,기타자본
3758,BS,종속회사자본변동,기타자본
3759,BS,종속회사평가자본변동,기타자본
3760,BS,종속회사투자자본변동,기타자본
3761,BS,공동기업자본변동,기타자본
3762,BS,공동기업평가자본변동,기타자본
3763,BS,공동기업투자자본변동,기타자본
3764,BS,공동회사평가자본변동,기타자본
3765,BS,공동회사투자자본변동,기타자본
3766,BS,당좌차월,금융부채
3767,PL,대손상각비,위치파악1
3768,PL,대손상각비용,위치파악1
3769,PL,대손상각,위치파악1
3770,PL,대손충당금환입,위치파악1
3771,PL,대손환입,위치파악1
3772,BS,대손충당금,차감형
3773,BS,대여금,금융자산
3774,BS,투자채권,금융자산
3775,BS,대출채권,금융자산
3776,BS,금융리스자산,금융자산
3777,BS,금융리스채권,금융자산
3778,BS,금융리스상품,금융자산
3779,BS,금융리스부채,금융부채
3780,BS,사용권부채,금융부채
3781,BS,매각예정자산,기타자산
3782,BS,분배예정자산,기타자산
3783,BS,매각예정부채,기타부채
3784,BS,매각예정자산집단,기타자산
3785,BS,분배예정자산집단,기타자산
3786,BS,매각예정부채집단,기타부채
3787,PL,매출총이익,매출총이익
3788,PL,매출총손익,매출총이익
3789,PL,매출총손실,매출총이익
3790,PL,임대매출원가,매출원가
3791,PL,임대매출,매출액
3792,PL,매출액,매출액
3793,PL,판매수익,매출액
3794,PL,사업수익,매출액
3795,PL,판매수익,매출액
3796,PL,흥행수익,매출액
3797,PL,총수익,매출액
3798,PL,분양수익,매출액
3799,PL,영업수익,매출액
3800,PL,공사수익,매출액
3801,PL,매출수익,매출액
3802,PL,영업비용,매출원가
3803,PL,매출원가,매출원가
3804,PL,노무비,매출원가
3805,PL,용역비,매출원가
3806,PL,가공비,매출원가
3807,PL,노무비용,매출원가
3808,PL,용역비용,매출원가
3809,PL,가공비용,매출원가
3810,PL,재료비,매출원가
3811,PL,재료비용,매출원가
3812,PL,타계정대체,매출원가
3813,PL,타계정,매출원가
3814,PL,제품매입,매출원가
3815,PL,상품매입,매출원가
3816,PL,제품재고,매출원가
3817,PL,상품재고,매출원가
3818,PL,재고자산평가환입,매출원가
3819,PL,재고자산평가손실,매출원가
3820,BS,기타의무형자산,무형자산
3821,BS,개발비,무형자산
3822,BS,회원권,무형자산
3823,BS,소프트웨어,무형자산
3824,BS,라이선스,무형자산
3825,BS,실용신안권,무형자산
3826,BS,의장권,무형자산
3827,BS,임차보증금,무형자산
3828,BS,전신전화가입권,무형자산
3829,BS,영업권,무형자산
3830,BS,산업재산권,무형자산
3831,BS,임차권리금,무형자산
3832,BS,브랜드명,무형자산
3833,BS,브랜드,무형자산
3834,BS,특허권,무형자산
3835,BS,상표권,무형자산
3836,BS,무형탐사자산,무형자산
3837,BS,무형탐사평가자산,무형자산
3838,BS,무형탐사평가,무형자산
3839,BS,이용권,무형자산
3840,BS,판매권,무형자산
3841,BS,광업권,무형자산
3842,BS,개발비,무형자산
3843,BS,채굴권,무형자산
3844,BS,광산,무형자산
3845,BS,광구,무형자산
3846,BS,제호,무형자산
3847,BS,표제,무형자산
3848,BS,가입권,무형자산
3849,BS,제가입권,무형자산
3850,BS,무형자산,무형자산
3851,BS,미수금,금융자산
3852,BS,미수법인세,금융자산
3853,BS,미수수익,금융자산
3854,BS,미지급금,금융부채
3855,BS,미지급배당금,금융부채
3856,BS,배당금,금융부채
3857,BS,미지급법인세,금융부채
3858,BS,미지급세금,금융부채
3859,BS,미지급비용,금융부채
3860,BS,미지급세,금융부채
3861,BS,미지급세금,금융부채
3862,BS,이익잉여금,이익잉여금
3863,BS,이익결손금,이익잉여금
3864,BS,결손금,이익잉여금
3865,BS,적립금,이익잉여금
3866,BS,이익준비금,이익잉여금
3867,BS,미청구공사,기타자산
3868,BS,초과청구(공사|부채),기타부채
3869,PL,법인세차감전이익,세전이익
3870,PL,법인세차감전손실,세전이익
3871,PL,법인세차감전손익,세전이익
3872,PL,법인세차감전수익,세전이익
3873,PL,법인세차감전비용,세전이익
3874,PL,법인세차감이익,세전이익
3875,PL,법인세차감손실,세전이익
3876,PL,법인세차감손익,세전이익
3877,PL,법인세차감수익,세전이익
3878,PL,법인세차감비용,세전이익
3879,PL,법인세차감전순이익,세전이익
3880,PL,법인세차감전순손실,세전이익
3881,PL,법인세차감전순손익,세전이익
3882,PL,법인세차감전순수익,세전이익
3883,PL,법인세차감전순비용,세전이익
3884,PL,법인세비용,법인세비용
3885,PL,법인세수익,법인세비용
3886,BS,보증금,위치파악3
3887,BS,임대보증금,위치파악3
3888,BS,보험수리적이익,이익잉여금
3889,BS,보험수리적손실,이익잉여금
3890,BS,보험수리적손익,이익잉여금
3891,PL,보험수리적이익,총포괄손익
3892,PL,보험수리적손실,총포괄손익
3893,PL,보험수리적손익,총포괄손익
3894,BS,사외적립자산,충당부채
3895,BS,사외적립자산공정가치,충당부채
3896,BS,사외적립자산의공정가치,충당부채
3897,BS,사용권자산,유형자산
3898,BS,렌탈자산,유형자산
3899,BS,리스자산,유형자산
3900,BS,사채,금융부채
3901,BS,사채할증발행차금,금융부채
3902,BS,사채발행차금,금융부채
3903,BS,사채할인발행차금,금융부채
3904,PL,상환손실,금융손익
3905,PL,상환손익,금융손익
3906,PL,상환이익,금융손익
3907,BS,생물자산,유형자산
